Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
240.32.0.240.240,240,32,0,240,240,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(8, 8, 1)",0,8.0,4.00[[warp]],6.25[[%]],1[[warp]],32[[]],0[[]],"2,087.11[[inst]]","2,095.41[[inst]]",31.24[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"17,920[[inst]]",0.02[[%]],13.64[[%]],1.63[[cycle/nsecond]],1.56[[%]],1.02[[Kbyte/block]],14.21[[usecond]],0[[byte/block]],"18,495[[cycle]]",0.23[[warp]],"901,632[[inst]]",0.95[[inst/cycle]],0.45[[inst/cycle]],CachePreferNone[[]],64[[]],23.87[[%]],"905,216[[inst]]",0.95[[inst/cycle]],0.23[[]],34.64[[%]],0[[%]],4.61[[%]],0[[]],0[[%]],87.39[[%]],7.75[[%]],16.47[[%]],7.10[[%]],32.52[[Gbyte/second]],16.47[[%]],76.88[[%]],23.12[[%]],86[[register/thread]],"8,780.01[[cycle]]",28.70[[%]],1.30[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"8,192[[thread]]",4.34[[cycle]],4.33[[cycle]],0.15[[]]
248.32.0.248.248,248,32,0,248,248,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(8, 8, 1)",0,8.0,4.00[[warp]],6.25[[%]],1[[warp]],32[[]],0[[]],"2,087.11[[inst]]","2,095.41[[inst]]",31.24[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"17,920[[inst]]",0.02[[%]],13.56[[%]],1.66[[cycle/nsecond]],1.66[[%]],1.02[[Kbyte/block]],13.98[[usecond]],0[[byte/block]],"18,619[[cycle]]",0.23[[warp]],"901,632[[inst]]",0.93[[inst/cycle]],0.45[[inst/cycle]],CachePreferNone[[]],64[[]],23.42[[%]],"905,216[[inst]]",0.94[[inst/cycle]],0.23[[]],34.08[[%]],0[[%]],5.38[[%]],0[[]],0[[%]],89.35[[%]],7.75[[%]],16.41[[%]],7.05[[%]],35.28[[Gbyte/second]],16.41[[%]],77.23[[%]],22.77[[%]],86[[register/thread]],"8,948.35[[cycle]]",28.16[[%]],1.33[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"8,192[[thread]]",4.41[[cycle]],4.39[[cycle]],0.15[[]]
256.32.0.256.256,256,32,0,256,256,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(8, 8, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"2,081.19[[inst]]","2,089.48[[inst]]",31.29[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"17,408[[inst]]",0.02[[%]],12.97[[%]],1.56[[cycle/nsecond]],1.69[[%]],1.02[[Kbyte/block]],15.58[[usecond]],0[[byte/block]],"19,475[[cycle]]",0.21[[warp]],"899,072[[inst]]",0.85[[inst/cycle]],0.43[[inst/cycle]],CachePreferNone[[]],64[[]],21.23[[%]],"902,656[[inst]]",0.85[[inst/cycle]],0.21[[]],30.40[[%]],0[[%]],4.91[[%]],0[[]],0[[%]],81.01[[%]],7.14[[%]],15.41[[%]],6.74[[%]],33.72[[Gbyte/second]],15.41[[%]],78.75[[%]],21.25[[%]],86[[register/thread]],"9,844.26[[cycle]]",25.60[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"8,192[[thread]]",4.73[[cycle]],4.71[[cycle]],0.15[[]]
272.32.0.272.272,272,32,0,272,272,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(9, 9, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"2,907.75[[inst]]","2,918.25[[inst]]",31.31[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"23,004[[inst]]",0.02[[%]],18.02[[%]],1.59[[cycle/nsecond]],1.86[[%]],1.02[[Kbyte/block]],15.71[[usecond]],0[[byte/block]],"19,889[[cycle]]",0.23[[warp]],"1,256,148[[inst]]",0.93[[inst/cycle]],0.59[[inst/cycle]],CachePreferNone[[]],81[[]],23.26[[%]],"1,260,684[[inst]]",0.93[[inst/cycle]],0.23[[]],33.74[[%]],0[[%]],6.14[[%]],0[[]],0[[%]],85.19[[%]],10.11[[%]],21.35[[%]],9.21[[%]],37.77[[Gbyte/second]],21.35[[%]],76.87[[%]],23.13[[%]],86[[register/thread]],"12,548.05[[cycle]]",28.47[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"10,368[[thread]]",4.34[[cycle]],4.32[[cycle]],0.19[[]]
288.32.0.288.288,288,32,0,288,288,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(9, 9, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"2,900.25[[inst]]","2,910.75[[inst]]",31.36[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"22,356[[inst]]",0.02[[%]],17.07[[%]],1.55[[cycle/nsecond]],1.98[[%]],1.02[[Kbyte/block]],16.86[[usecond]],0[[byte/block]],"20,978[[cycle]]",0.22[[warp]],"1,252,908[[inst]]",0.86[[inst/cycle]],0.55[[inst/cycle]],CachePreferNone[[]],81[[]],21.56[[%]],"1,257,444[[inst]]",0.86[[inst/cycle]],0.22[[]],30.92[[%]],0[[%]],6.48[[%]],0[[]],0[[%]],81.37[[%]],9.30[[%]],19.94[[%]],8.71[[%]],39.43[[Gbyte/second]],19.94[[%]],78.35[[%]],21.65[[%]],86[[register/thread]],"13,498.57[[cycle]]",26.47[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"10,368[[thread]]",4.64[[cycle]],4.62[[cycle]],0.19[[]]
304.32.0.304.304,304,32,0,304,304,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(10, 10, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"3,918.52[[inst]]","3,931.38[[inst]]",31.37[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"28,800[[inst]]",0.02[[%]],22.61[[%]],1.58[[cycle/nsecond]],2.13[[%]],1.02[[Kbyte/block]],17.22[[usecond]],0[[byte/block]],"21,680[[cycle]]",0.23[[warp]],"1,692,800[[inst]]",0.93[[inst/cycle]],0.73[[inst/cycle]],CachePreferNone[[]],100[[]],23.24[[%]],"1,698,358[[inst]]",0.93[[inst/cycle]],0.23[[]],33.74[[%]],0[[%]],7.72[[%]],0[[]],0[[%]],86.29[[%]],12.57[[%]],26.42[[%]],11.40[[%]],43.03[[Gbyte/second]],26.42[[%]],76.68[[%]],23.32[[%]],86[[register/thread]],"16,913.89[[cycle]]",28.88[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"12,800[[thread]]",4.30[[cycle]],4.29[[cycle]],0.23[[]]
320.32.0.320.320,320,32,0,320,320,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(10, 10, 1)",0,8.0,4.00[[warp]],6.25[[%]],1[[warp]],32[[]],0[[]],"3,909.26[[inst]]","3,922.12[[inst]]",31.41[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"28,000[[inst]]",0.02[[%]],21.05[[%]],1.69[[cycle/nsecond]],2.20[[%]],1.02[[Kbyte/block]],17.22[[usecond]],0[[byte/block]],"23,262[[cycle]]",0.22[[warp]],"1,688,800[[inst]]",0.89[[inst/cycle]],0.67[[inst/cycle]],CachePreferNone[[]],100[[]],22.39[[%]],"1,694,358[[inst]]",0.90[[inst/cycle]],0.22[[]],32.14[[%]],0[[%]],7.93[[%]],0[[]],0[[%]],84.58[[%]],11.38[[%]],24.26[[%]],10.60[[%]],47.67[[Gbyte/second]],24.26[[%]],78.33[[%]],21.67[[%]],86[[register/thread]],"17,518.35[[cycle]]",27.89[[%]],1.35[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"12,800[[thread]]",4.63[[cycle]],4.61[[cycle]],0.23[[]]
336.32.0.336.336,336,32,0,336,336,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(11, 11, 1)",0,8.0,4.54[[warp]],7.09[[%]],1.14[[warp]],32[[]],0[[]],"5,139.14[[inst]]","5,154.66[[inst]]",31.42[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"35,332[[inst]]",0.02[[%]],24.15[[%]],1.58[[cycle/nsecond]],2.10[[%]],1.02[[Kbyte/block]],21.38[[usecond]],0[[byte/block]],"26,912[[cycle]]",0.27[[warp]],"2,220,108[[inst]]",0.99[[inst/cycle]],0.77[[inst/cycle]],CachePreferNone[[]],121[[]],24.89[[%]],"2,226,811[[inst]]",1.00[[inst/cycle]],0.25[[]],36.15[[%]],0[[%]],8.15[[%]],0[[]],0[[%]],87.07[[%]],13.32[[%]],27.89[[%]],12.03[[%]],42.33[[Gbyte/second]],27.89[[%]],75.06[[%]],24.94[[%]],86[[register/thread]],"20,711.95[[cycle]]",31.31[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"15,488[[thread]]",4.58[[cycle]],4.56[[cycle]],0.28[[]]
352.32.0.352.352,352,32,0,352,352,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(11, 11, 1)",0,8.0,4.57[[warp]],7.14[[%]],1.15[[warp]],32[[]],0[[]],"5,127.94[[inst]]","5,143.45[[inst]]",31.46[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"34,364[[inst]]",0.02[[%]],22.42[[%]],1.61[[cycle/nsecond]],2.14[[%]],1.02[[Kbyte/block]],22.59[[usecond]],0[[byte/block]],"28,996[[cycle]]",0.26[[warp]],"2,215,268[[inst]]",0.96[[inst/cycle]],0.71[[inst/cycle]],CachePreferNone[[]],121[[]],24.19[[%]],"2,221,970[[inst]]",0.97[[inst/cycle]],0.24[[]],34.77[[%]],0[[%]],8.28[[%]],0[[]],0[[%]],84.36[[%]],12.04[[%]],25.56[[%]],11.15[[%]],43.95[[Gbyte/second]],25.56[[%]],75.86[[%]],24.14[[%]],86[[register/thread]],"21,262.42[[cycle]]",30.50[[%]],1.28[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"15,488[[thread]]",4.76[[cycle]],4.74[[cycle]],0.28[[]]
368.32.0.368.368,368,32,0,368,368,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(12, 12, 1)",0,8.0,5.48[[warp]],8.56[[%]],1.37[[warp]],32[[]],0[[]],"6,589.33[[inst]]","6,607.86[[inst]]",31.46[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"42,624[[inst]]",0.01[[%]],28.13[[%]],1.57[[cycle/nsecond]],2.27[[%]],1.02[[Kbyte/block]],23.74[[usecond]],0[[byte/block]],"29,929[[cycle]]",0.35[[warp]],"2,846,592[[inst]]",1.14[[inst/cycle]],0.88[[inst/cycle]],CachePreferNone[[]],144[[]],28.63[[%]],"2,854,597[[inst]]",1.15[[inst/cycle]],0.29[[]],41.61[[%]],13.65[[%]],8.40[[%]],0[[]],0[[%]],86.93[[%]],15.39[[%]],32.15[[%]],13.88[[%]],45.77[[Gbyte/second]],32.15[[%]],71.27[[%]],28.73[[%]],86[[register/thread]],"23,077.20[[cycle]]",36.40[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"18,432[[thread]]",4.78[[cycle]],4.77[[cycle]],0.33[[]]
384.32.0.384.384,384,32,0,384,384,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(12, 12, 1)",0,8.0,5.51[[warp]],8.61[[%]],1.38[[warp]],32[[]],0[[]],"6,576[[inst]]","6,594.53[[inst]]",31.50[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"41,472[[inst]]",0.01[[%]],28.13[[%]],1.51[[cycle/nsecond]],2.47[[%]],1.02[[Kbyte/block]],24.74[[usecond]],0[[byte/block]],"29,914[[cycle]]",0.33[[warp]],"2,840,832[[inst]]",1.09[[inst/cycle]],0.88[[inst/cycle]],CachePreferNone[[]],144[[]],27.42[[%]],"2,848,837[[inst]]",1.10[[inst/cycle]],0.27[[]],39.46[[%]],11.54[[%]],9.11[[%]],0[[]],0[[%]],83.76[[%]],15.02[[%]],31.78[[%]],13.86[[%]],47.76[[Gbyte/second]],31.78[[%]],72.61[[%]],27.39[[%]],86[[register/thread]],"24,049.06[[cycle]]",34.93[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"18,432[[thread]]",5.05[[cycle]],5.03[[cycle]],0.33[[]]
416.32.0.416.416,416,32,0,416,416,ampere_sgemm_64x32_sliced1x4_tn,1,7,"(256, 1, 1)","(7, 13, 1)",0,8.0,7.98[[warp]],12.47[[%]],2.00[[warp]],32[[]],0[[]],"8,548.94[[inst]]","8,569.17[[inst]]",31.56[[]],2[[block]],32[[block]],3[[block]],8[[block]],256[[]],100[[%]],"53,872[[inst]]",0.01[[%]],39.82[[%]],1.50[[cycle/nsecond]],2.99[[%]],1.02[[Kbyte/block]],24.16[[usecond]],0[[byte/block]],"28,919[[cycle]]",0.58[[warp]],"3,693,144[[inst]]",1.53[[inst/cycle]],1.19[[inst/cycle]],CachePreferNone[[]],91[[]],38.46[[%]],"3,701,880[[inst]]",1.54[[inst/cycle]],0.38[[]],48.90[[%]],0[[%]],10.54[[%]],0[[]],0[[%]],83.60[[%]],19.83[[%]],37.78[[%]],16.83[[%]],57.38[[Gbyte/second]],37.78[[%]],61.52[[%]],38.48[[%]],82[[register/thread]],"22,278.01[[cycle]]",51.54[[%]],1.19[[cycle/nsecond]],102.40[[Kbyte]],26.62[[Kbyte/block]],16[[warp]],25[[%]],"23,296[[thread]]",5.20[[cycle]],5.19[[cycle]],0.42[[]]
448.32.0.448.448,448,32,0,448,448,ampere_sgemm_64x32_sliced1x4_tn,1,7,"(256, 1, 1)","(7, 14, 1)",0,8.0,7.98[[warp]],12.47[[%]],2.00[[warp]],32[[]],0[[]],"9,823.59[[inst]]","9,845.37[[inst]]",31.59[[]],2[[block]],32[[block]],3[[block]],8[[block]],256[[]],100[[%]],"58,800[[inst]]",0.01[[%]],39.39[[%]],1.57[[cycle/nsecond]],2.97[[%]],1.02[[Kbyte/block]],26.94[[usecond]],0[[byte/block]],"33,820[[cycle]]",0.56[[warp]],"4,243,792[[inst]]",1.51[[inst/cycle]],1.16[[inst/cycle]],CachePreferNone[[]],98[[]],37.72[[%]],"4,253,200[[inst]]",1.51[[inst/cycle]],0.38[[]],47.95[[%]],0[[%]],10.80[[%]],0[[]],0[[%]],84.15[[%]],19.55[[%]],37.07[[%]],16.52[[%]],59.67[[Gbyte/second]],37.07[[%]],62.48[[%]],37.52[[%]],82[[register/thread]],"26,101.02[[cycle]]",50.94[[%]],1.25[[cycle/nsecond]],102.40[[Kbyte]],26.62[[Kbyte/block]],16[[warp]],25[[%]],"25,088[[thread]]",5.34[[cycle]],5.32[[cycle]],0.45[[]]
480.32.0.480.480,480,32,0,480,480,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(15, 15, 1)",0,8.0,8.25[[warp]],12.89[[%]],2.07[[warp]],32[[]],0[[]],"12,498.75[[inst]]","12,527.84[[inst]]",31.59[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"68,220[[inst]]",0.01[[%]],37.16[[%]],1.67[[cycle/nsecond]],2.61[[%]],1.02[[Kbyte/block]],32.99[[usecond]],0[[byte/block]],"44,046[[cycle]]",0.52[[warp]],"5,399,460[[inst]]",1.41[[inst/cycle]],1.14[[inst/cycle]],CachePreferNone[[]],225[[]],35.32[[%]],"5,412,027[[inst]]",1.41[[inst/cycle]],0.36[[]],50.88[[%]],1.29[[%]],13.19[[%]],0[[]],0[[%]],87.03[[%]],19.59[[%]],41.07[[%]],17.90[[%]],55.93[[Gbyte/second]],41.07[[%]],64.32[[%]],35.68[[%]],86[[register/thread]],"35,466.54[[cycle]]",46.04[[%]],1.33[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"28,800[[thread]]",5.80[[cycle]],5.79[[cycle]],0.52[[]]
512.32.0.512.512,512,32,0,512,512,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(16, 16, 1)",0,8.0,9.33[[warp]],14.58[[%]],2.33[[warp]],32[[]],0[[]],"15,056.59[[inst]]","15,089.64[[inst]]",31.62[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"77,824[[inst]]",0.01[[%]],43.51[[%]],1.58[[cycle/nsecond]],2.87[[%]],1.02[[Kbyte/block]],36.13[[usecond]],0[[byte/block]],"45,592[[cycle]]",0.62[[warp]],"6,504,448[[inst]]",1.58[[inst/cycle]],1.32[[inst/cycle]],CachePreferNone[[]],256[[]],39.68[[%]],"6,518,725[[inst]]",1.59[[inst/cycle]],0.40[[]],57.22[[%]],5.48[[%]],14.88[[%]],0[[]],0[[%]],87.66[[%]],22.87[[%]],47.85[[%]],20.85[[%]],58.11[[Gbyte/second]],47.85[[%]],60.35[[%]],39.65[[%]],86[[register/thread]],"38,028.85[[cycle]]",52.03[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"32,768[[thread]]",5.90[[cycle]],5.89[[cycle]],0.59[[]]
576.32.0.576.576,576,32,0,576,576,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(18, 18, 1)",0,8.0,11.49[[warp]],17.95[[%]],2.87[[warp]],32[[]],0[[]],"21,186[[inst]]","21,228[[inst]]",31.66[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"101,088[[inst]]",0.01[[%]],56.08[[%]],1.62[[cycle/nsecond]],3.30[[%]],1.02[[Kbyte/block]],38.78[[usecond]],0[[byte/block]],"50,246[[cycle]]",0.80[[warp]],"9,152,352[[inst]]",1.88[[inst/cycle]],1.69[[inst/cycle]],CachePreferNone[[]],324[[]],47.08[[%]],"9,170,496[[inst]]",1.88[[inst/cycle]],0.47[[]],67.93[[%]],15.44[[%]],17.22[[%]],0[[]],0[[%]],87.71[[%]],29.32[[%]],61.10[[%]],26.62[[%]],68.50[[Gbyte/second]],61.10[[%]],52.92[[%]],47.08[[%]],86[[register/thread]],"45,091.14[[cycle]]",62.35[[%]],1.29[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"41,472[[thread]]",6.11[[cycle]],6.10[[cycle]],0.75[[]]
640.32.0.640.640,640,32,0,640,640,ampere_sgemm_64x32_sliced1x4_tn,1,7,"(256, 1, 1)","(10, 20, 1)",0,8.0,13.32[[warp]],20.81[[%]],3.32[[warp]],32[[]],0[[]],"27,603.70[[inst]]","27,645.49[[inst]]",31.70[[]],2[[block]],32[[block]],3[[block]],8[[block]],256[[]],100[[%]],"129,600[[inst]]",0.01[[%]],62.35[[%]],1.59[[cycle/nsecond]],3.31[[%]],1.02[[Kbyte/block]],48.80[[usecond]],0[[byte/block]],"61,898[[cycle]]",1.12[[warp]],"11,924,800[[inst]]",2.02[[inst/cycle]],1.79[[inst/cycle]],CachePreferNone[[]],200[[]],50.60[[%]],"11,942,850[[inst]]",2.02[[inst/cycle]],0.50[[]],64.43[[%]],0[[%]],17.05[[%]],0[[]],0[[%]],88.57[[%]],30.44[[%]],56.99[[%]],25.33[[%]],67.21[[Gbyte/second]],56.99[[%]],49.77[[%]],50.23[[%]],82[[register/thread]],"54,634.79[[cycle]]",70.49[[%]],1.27[[cycle/nsecond]],102.40[[Kbyte]],26.62[[Kbyte/block]],16[[warp]],25[[%]],"51,200[[thread]]",6.63[[cycle]],6.62[[cycle]],0.93[[]]
704.32.0.704.704,704,32,0,704,704,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(22, 22, 1)",0,8.0,13.24[[warp]],20.69[[%]],3.31[[warp]],32[[]],0[[]],"38,011.93[[inst]]","38,065.79[[inst]]",31.71[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"158,752[[inst]]",0.01[[%]],53.61[[%]],1.49[[cycle/nsecond]],2.59[[%]],1.02[[Kbyte/block]],80.13[[usecond]],0[[byte/block]],"95,634[[cycle]]",0.95[[warp]],"16,421,152[[inst]]",1.93[[inst/cycle]],1.59[[inst/cycle]],CachePreferNone[[]],484[[]],48.33[[%]],"16,444,422[[inst]]",1.93[[inst/cycle]],0.48[[]],70.73[[%]],10.72[[%]],17.18[[%]],0[[]],0[[%]],89.74[[%]],27.81[[%]],58.36[[%]],25.09[[%]],49.52[[Gbyte/second]],58.36[[%]],51.85[[%]],48.15[[%]],86[[register/thread]],"78,760.44[[cycle]]",64.98[[%]],1.19[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"61,952[[thread]]",6.88[[cycle]],6.87[[cycle]],1.12[[]]
768.32.0.768.768,768,32,0,768,768,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(24, 24, 1)",0,8.0,12.74[[warp]],19.91[[%]],3.23[[warp]],32[[]],0[[]],"49,024[[inst]]","49,078.24[[inst]]",31.73[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"193,536[[inst]]",0.01[[%]],59.20[[%]],1.59[[cycle/nsecond]],2.63[[%]],1.02[[Kbyte/block]],88.45[[usecond]],0[[byte/block]],"112,313[[cycle]]",0.94[[warp]],"21,178,368[[inst]]",1.93[[inst/cycle]],1.75[[inst/cycle]],CachePreferNone[[]],576[[]],48.20[[%]],"21,201,798[[inst]]",1.93[[inst/cycle]],0.49[[]],70.54[[%]],11.58[[%]],18.79[[%]],0[[]],0[[%]],91.20[[%]],30.62[[%]],64.06[[%]],27.55[[%]],53.39[[Gbyte/second]],64.06[[%]],51.39[[%]],48.61[[%]],86[[register/thread]],"101,820.19[[cycle]]",65.18[[%]],1.27[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"73,728[[thread]]",6.65[[cycle]],6.64[[cycle]],1.33[[]]
832.32.0.832.832,832,32,0,832,832,ampere_sgemm_32x128_tn,1,7,"(256, 1, 1)","(26, 7, 1)",0,8.0,12.44[[warp]],19.44[[%]],3.11[[warp]],32[[]],0[[]],"63,029.30[[inst]]","63,071.49[[inst]]",31.62[[]],4[[block]],32[[block]],5[[block]],8[[block]],256[[]],100[[%]],"202,384[[inst]]",0.01[[%]],65.14[[%]],1.60[[cycle/nsecond]],2.50[[%]],1.02[[Kbyte/block]],108.32[[usecond]],0[[byte/block]],"138,499[[cycle]]",1.11[[warp]],"27,228,656[[inst]]",2.17[[inst/cycle]],1.82[[inst/cycle]],CachePreferNone[[]],182[[]],54.29[[%]],"27,246,882[[inst]]",2.17[[inst/cycle]],0.54[[]],69.69[[%]],0[[%]],28.39[[%]],0[[]],0[[%]],94.89[[%]],42.41[[%]],58.57[[%]],27.14[[%]],51.16[[Gbyte/second]],58.57[[%]],45.67[[%]],54.33[[%]],57[[register/thread]],"116,176.31[[cycle]]",77.50[[%]],1.28[[cycle/nsecond]],102.40[[Kbyte]],16.38[[Kbyte/block]],32[[warp]],50[[%]],"46,592[[thread]]",5.73[[cycle]],5.73[[cycle]],0.42[[]]
896.32.0.896.896,896,32,0,896,896,ampere_sgemm_128x32_tn,1,7,"(256, 1, 1)","(7, 28, 1)",0,8.0,12.95[[warp]],20.24[[%]],3.24[[warp]],32[[]],0[[]],"72,955.56[[inst]]","73,000.87[[inst]]",31.69[[]],4[[block]],32[[block]],5[[block]],8[[block]],256[[]],100[[%]],"230,496[[inst]]",0.01[[%]],70.02[[%]],1.59[[cycle/nsecond]],2.69[[%]],1.02[[Kbyte/block]],117.28[[usecond]],0[[byte/block]],"149,326[[cycle]]",1.13[[warp]],"31,516,800[[inst]]",2.18[[inst/cycle]],1.96[[inst/cycle]],CachePreferNone[[]],196[[]],54.41[[%]],"31,536,377[[inst]]",2.18[[inst/cycle]],0.54[[]],70.91[[%]],0[[%]],32.26[[%]],0[[]],0[[%]],95.19[[%]],46.23[[%]],63.81[[%]],29.13[[%]],54.80[[Gbyte/second]],63.81[[%]],45.85[[%]],54.15[[%]],57[[register/thread]],"134,164.29[[cycle]]",77.81[[%]],1.27[[cycle/nsecond]],102.40[[Kbyte]],16.38[[Kbyte/block]],32[[warp]],50[[%]],"50,176[[thread]]",5.98[[cycle]],5.98[[cycle]],0.45[[]]
960.32.0.960.960,960,32,0,960,960,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(30, 30, 1)",0,8.0,14.32[[warp]],22.37[[%]],3.59[[warp]],32[[]],0[[]],"94,350[[inst]]","94,404.27[[inst]]",31.78[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"324,000[[inst]]",0.01[[%]],64.92[[%]],1.58[[cycle/nsecond]],2.31[[%]],1.02[[Kbyte/block]],157.41[[usecond]],0[[byte/block]],"199,439[[cycle]]",1.07[[warp]],"40,759,200[[inst]]",2.09[[inst/cycle]],1.89[[inst/cycle]],CachePreferNone[[]],900[[]],52.22[[%]],"40,782,646[[inst]]",2.09[[inst/cycle]],0.52[[]],76.78[[%]],5.83[[%]],21.81[[%]],0[[]],0[[%]],93.04[[%]],33.35[[%]],69.69[[%]],29.86[[%]],46.86[[Gbyte/second]],69.69[[%]],47.67[[%]],52.33[[%]],86[[register/thread]],"180,780.55[[cycle]]",71.52[[%]],1.27[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"115,200[[thread]]",6.86[[cycle]],6.85[[cycle]],2.08[[]]
