Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
76.32.1.416.320,76,32,1,416,320,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(10, 5, 1)",0,8.0,15.02[[warp]],23.46[[%]],3.82[[warp]],32[[]],0[[]],268.89[[inst]],294.57[[inst]],25.83[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"16,200[[inst]]",0.14[[%]],4.67[[%]],1.47[[cycle/nsecond]],5.74[[%]],1.02[[Kbyte/block]],5.41[[usecond]],0[[byte/block]],"6,335[[cycle]]",0.25[[warp]],"116,160[[inst]]",0.57[[inst/cycle]],0.17[[inst/cycle]],CachePreferNone[[]],50[[]],15.51[[%]],"127,253[[inst]]",0.62[[inst/cycle]],0.17[[]],6.67[[%]],29.71[[%]],7.97[[%]],0[[]],0[[%]],39.79[[%]],5.74[[%]],3.36[[%]],1.93[[%]],108.17[[Gbyte/second]],5.74[[%]],83.50[[%]],16.50[[%]],32[[register/thread]],"1,899.29[[cycle]]",15.51[[%]],1.17[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"25,600[[thread]]",25.33[[cycle]],23.12[[cycle]],0.12[[]]
76.32.1.416.336,76,32,1,416,336,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(11, 3, 6)",0,8.0,7.35[[warp]],11.48[[%]],1.84[[warp]],32[[]],0[[]],"3,155.17[[inst]]","3,180.66[[inst]]",31.36[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"45,936[[inst]]",0.03[[%]],23.83[[%]],1.55[[cycle/nsecond]],3.19[[%]],1.02[[Kbyte/block]],10.82[[usecond]],0[[byte/block]],"13,387[[cycle]]",0.42[[warp]],"1,363,032[[inst]]",1.23[[inst/cycle]],0.95[[inst/cycle]],CachePreferNone[[]],198[[]],30.94[[%]],"1,374,047[[inst]]",1.24[[inst/cycle]],0.32[[]],44.73[[%]],11.47[[%]],9.74[[%]],0[[]],0[[%]],81.36[[%]],14.89[[%]],34.46[[%]],14.56[[%]],63.41[[Gbyte/second]],34.46[[%]],68.36[[%]],31.64[[%]],86[[register/thread]],"10,281.32[[cycle]]",30.94[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"25,344[[thread]]",5.86[[cycle]],5.81[[cycle]],0.46[[]]
76.32.1.416.336,76,32,1,416,336,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(11, 5, 1)",0,8.0,15.02[[warp]],23.47[[%]],3.80[[warp]],30.74[[]],0[[]],295.78[[inst]],324.05[[inst]],24.79[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"17,820[[inst]]",0.14[[%]],5.12[[%]],1.50[[cycle/nsecond]],6.02[[%]],1.02[[Kbyte/block]],5.31[[usecond]],0[[byte/block]],"6,350[[cycle]]",0.24[[warp]],"127,776[[inst]]",0.57[[inst/cycle]],0.19[[inst/cycle]],CachePreferNone[[]],55[[]],15.66[[%]],"139,990[[inst]]",0.63[[inst/cycle]],0.16[[]],6.78[[%]],29.71[[%]],9.15[[%]],0[[]],0[[%]],46.34[[%]],6.02[[%]],4.69[[%]],2.11[[%]],115.64[[Gbyte/second]],6.02[[%]],83.97[[%]],16.03[[%]],32[[register/thread]],"2,068.80[[cycle]]",15.66[[%]],1.19[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"28,160[[thread]]",25.97[[cycle]],23.70[[cycle]],0.13[[]]
76.32.1.416.352,76,32,1,416,352,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(11, 3, 6)",0,8.0,7.35[[warp]],11.49[[%]],1.84[[warp]],32[[]],0[[]],"3,155.17[[inst]]","3,180.67[[inst]]",31.37[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"45,936[[inst]]",0.03[[%]],23.62[[%]],1.57[[cycle/nsecond]],3.28[[%]],1.02[[Kbyte/block]],10.82[[usecond]],0[[byte/block]],"13,502[[cycle]]",0.41[[warp]],"1,363,032[[inst]]",1.25[[inst/cycle]],0.94[[inst/cycle]],CachePreferNone[[]],198[[]],31.38[[%]],"1,374,051[[inst]]",1.26[[inst/cycle]],0.31[[]],45.39[[%]],11.44[[%]],9.59[[%]],0[[]],0[[%]],81.12[[%]],14.78[[%]],34.17[[%]],14.43[[%]],65.87[[Gbyte/second]],34.17[[%]],69.29[[%]],30.71[[%]],86[[register/thread]],"10,136.87[[cycle]]",31.38[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"25,344[[thread]]",6.04[[cycle]],5.99[[cycle]],0.46[[]]
76.32.1.416.352,76,32,1,416,352,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(11, 5, 1)",0,8.0,15.18[[warp]],23.72[[%]],3.82[[warp]],32[[]],0[[]],295.78[[inst]],324.05[[inst]],25.83[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"17,820[[inst]]",0.14[[%]],5.13[[%]],1.51[[cycle/nsecond]],6.31[[%]],1.02[[Kbyte/block]],5.28[[usecond]],0[[byte/block]],"6,345[[cycle]]",0.24[[warp]],"127,776[[inst]]",0.54[[inst/cycle]],0.19[[inst/cycle]],CachePreferNone[[]],55[[]],14.80[[%]],"139,990[[inst]]",0.59[[inst/cycle]],0.16[[]],6.35[[%]],29.71[[%]],8.67[[%]],0[[]],0[[%]],39.08[[%]],6.31[[%]],3.64[[%]],2.12[[%]],121.87[[Gbyte/second]],6.31[[%]],83.98[[%]],16.02[[%]],32[[register/thread]],"2,189.62[[cycle]]",14.80[[%]],1.20[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"28,160[[thread]]",26.12[[cycle]],23.84[[cycle]],0.13[[]]
76.32.1.416.368,76,32,1,416,368,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(12, 3, 6)",0,8.0,7.86[[warp]],12.28[[%]],1.97[[warp]],32[[]],0[[]],"3,442[[inst]]","3,469.87[[inst]]",31.36[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"50,112[[inst]]",0.03[[%]],25.94[[%]],1.55[[cycle/nsecond]],3.42[[%]],1.02[[Kbyte/block]],10.88[[usecond]],0[[byte/block]],"13,419[[cycle]]",0.45[[warp]],"1,486,944[[inst]]",1.31[[inst/cycle]],1.03[[inst/cycle]],CachePreferNone[[]],216[[]],33.06[[%]],"1,498,985[[inst]]",1.32[[inst/cycle]],0.33[[]],47.80[[%]],11.47[[%]],10.21[[%]],0[[]],0[[%]],81.34[[%]],16.21[[%]],37.51[[%]],15.85[[%]],67.93[[Gbyte/second]],37.51[[%]],66.94[[%]],33.06[[%]],86[[register/thread]],"10,496.22[[cycle]]",33.06[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"27,648[[thread]]",6.00[[cycle]],5.95[[cycle]],0.50[[]]
76.32.1.416.368,76,32,1,416,368,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(12, 5, 1)",0,8.0,15.05[[warp]],23.52[[%]],3.80[[warp]],30.84[[]],0[[]],322.67[[inst]],353.40[[inst]],24.87[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"19,440[[inst]]",0.14[[%]],5.48[[%]],1.44[[cycle/nsecond]],6.50[[%]],1.02[[Kbyte/block]],5.60[[usecond]],0[[byte/block]],"6,472[[cycle]]",0.23[[warp]],"139,392[[inst]]",0.58[[inst/cycle]],0.20[[inst/cycle]],CachePreferNone[[]],60[[]],15.75[[%]],"152,669[[inst]]",0.63[[inst/cycle]],0.16[[]],6.79[[%]],29.71[[%]],9.76[[%]],0[[]],0[[%]],40.24[[%]],6.50[[%]],5.00[[%]],2.26[[%]],120.11[[Gbyte/second]],6.50[[%]],84.40[[%]],15.60[[%]],32[[register/thread]],"2,243.52[[cycle]]",15.75[[%]],1.15[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"30,720[[thread]]",26.69[[cycle]],24.37[[cycle]],0.14[[]]
76.32.1.416.384,76,32,1,416,384,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(12, 3, 6)",0,8.0,7.86[[warp]],12.29[[%]],1.97[[warp]],32[[]],0[[]],"3,442[[inst]]","3,469.87[[inst]]",31.37[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"50,112[[inst]]",0.03[[%]],26.06[[%]],1.54[[cycle/nsecond]],3.57[[%]],1.02[[Kbyte/block]],10.91[[usecond]],0[[byte/block]],"13,351[[cycle]]",0.45[[warp]],"1,486,944[[inst]]",1.27[[inst/cycle]],1.03[[inst/cycle]],CachePreferNone[[]],216[[]],32.09[[%]],"1,498,985[[inst]]",1.28[[inst/cycle]],0.33[[]],46.41[[%]],11.44[[%]],10.11[[%]],0[[]],0[[%]],81.12[[%]],16.30[[%]],37.69[[%]],15.92[[%]],70.17[[Gbyte/second]],37.69[[%]],66.91[[%]],33.09[[%]],86[[register/thread]],"10,814.36[[cycle]]",32.09[[%]],1.22[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"27,648[[thread]]",5.99[[cycle]],5.94[[cycle]],0.50[[]]
76.32.1.416.384,76,32,1,416,384,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(12, 5, 1)",0,8.0,15.13[[warp]],23.65[[%]],3.82[[warp]],32[[]],0[[]],322.67[[inst]],353.44[[inst]],25.83[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"19,440[[inst]]",0.14[[%]],5.36[[%]],1.52[[cycle/nsecond]],6.59[[%]],1.02[[Kbyte/block]],5.47[[usecond]],0[[byte/block]],"6,610[[cycle]]",0.24[[warp]],"139,392[[inst]]",0.59[[inst/cycle]],0.20[[inst/cycle]],CachePreferNone[[]],60[[]],16.18[[%]],"152,688[[inst]]",0.65[[inst/cycle]],0.16[[]],6.96[[%]],29.71[[%]],9.07[[%]],0[[]],0[[%]],39.17[[%]],6.59[[%]],3.82[[%]],2.21[[%]],128.28[[Gbyte/second]],6.59[[%]],83.64[[%]],16.36[[%]],32[[register/thread]],"2,184.27[[cycle]]",16.18[[%]],1.20[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"30,720[[thread]]",25.58[[cycle]],23.35[[cycle]],0.14[[]]
76.32.1.416.416,76,32,1,416,416,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(13, 3, 5)",0,8.0,7.23[[warp]],11.30[[%]],1.81[[warp]],32[[]],0[[]],"3,107.36[[inst]]","3,132.48[[inst]]",31.33[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"45,240[[inst]]",0.03[[%]],23.12[[%]],1.55[[cycle/nsecond]],3.76[[%]],1.02[[Kbyte/block]],11.01[[usecond]],0[[byte/block]],"13,578[[cycle]]",0.41[[warp]],"1,342,380[[inst]]",1.22[[inst/cycle]],0.92[[inst/cycle]],CachePreferNone[[]],195[[]],30.80[[%]],"1,353,231[[inst]]",1.23[[inst/cycle]],0.31[[]],44.97[[%]],6.39[[%]],10.03[[%]],0[[]],0[[%]],80.84[[%]],14.75[[%]],33.76[[%]],14.13[[%]],74.40[[Gbyte/second]],33.76[[%]],69.16[[%]],30.84[[%]],86[[register/thread]],"10,170.74[[cycle]]",30.80[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"24,960[[thread]]",5.92[[cycle]],5.87[[cycle]],0.45[[]]
76.32.1.416.416,76,32,1,416,416,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(13, 5, 1)",0,8.0,15.11[[warp]],23.61[[%]],3.83[[warp]],32[[]],0[[]],326.69[[inst]],360.12[[inst]],26.97[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"21,060[[inst]]",0.15[[%]],6.12[[%]],1.54[[cycle/nsecond]],6.71[[%]],1.02[[Kbyte/block]],4.80[[usecond]],0[[byte/block]],"5,893[[cycle]]",0.28[[warp]],"141,128[[inst]]",0.64[[inst/cycle]],0.22[[inst/cycle]],CachePreferNone[[]],65[[]],17.75[[%]],"155,573[[inst]]",0.71[[inst/cycle]],0.18[[]],7.13[[%]],32.99[[%]],9.57[[%]],0[[]],0[[%]],42.22[[%]],6.71[[%]],4.06[[%]],2.37[[%]],132.08[[Gbyte/second]],6.71[[%]],82.01[[%]],17.99[[%]],32[[register/thread]],"2,029.30[[cycle]]",17.75[[%]],1.23[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"33,280[[thread]]",23.45[[cycle]],21.27[[cycle]],0.15[[]]
76.32.1.416.448,76,32,1,416,448,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(14, 3, 5)",0,8.0,7.67[[warp]],11.99[[%]],1.92[[warp]],32[[]],0[[]],"3,346.39[[inst]]","3,373.46[[inst]]",31.33[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"48,720[[inst]]",0.03[[%]],25.15[[%]],1.55[[cycle/nsecond]],4.02[[%]],1.02[[Kbyte/block]],10.91[[usecond]],0[[byte/block]],"13,476[[cycle]]",0.42[[warp]],"1,445,640[[inst]]",1.27[[inst/cycle]],1.00[[inst/cycle]],CachePreferNone[[]],210[[]],32.12[[%]],"1,457,334[[inst]]",1.28[[inst/cycle]],0.31[[]],46.91[[%]],6.36[[%]],9.59[[%]],0[[]],0[[%]],82.31[[%]],16.04[[%]],36.72[[%]],15.36[[%]],79.93[[Gbyte/second]],36.72[[%]],68.61[[%]],31.39[[%]],86[[register/thread]],"10,503.01[[cycle]]",32.12[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"26,880[[thread]]",6.17[[cycle]],6.12[[cycle]],0.49[[]]
76.32.1.416.448,76,32,1,416,448,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(14, 5, 1)",0,8.0,15.28[[warp]],23.87[[%]],3.85[[warp]],32[[]],0[[]],351.81[[inst]],387.77[[inst]],26.97[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"22,680[[inst]]",0.15[[%]],6.45[[%]],1.44[[cycle/nsecond]],7.12[[%]],1.02[[Kbyte/block]],5.18[[usecond]],0[[byte/block]],"6,025[[cycle]]",0.27[[warp]],"151,984[[inst]]",0.66[[inst/cycle]],0.23[[inst/cycle]],CachePreferNone[[]],70[[]],18.13[[%]],"167,515[[inst]]",0.73[[inst/cycle]],0.18[[]],7.36[[%]],32.99[[%]],10.05[[%]],0[[]],0[[%]],42.02[[%]],7.12[[%]],4.23[[%]],2.50[[%]],131.70[[Gbyte/second]],7.12[[%]],82.00[[%]],18.00[[%]],32[[register/thread]],"2,139.18[[cycle]]",18.13[[%]],1.16[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"35,840[[thread]]",23.61[[cycle]],21.42[[cycle]],0.16[[]]
76.32.1.416.480,76,32,1,416,480,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(15, 3, 1)",0,8.0,4.00[[warp]],6.25[[%]],1[[warp]],32[[]],0[[]],"2,202.92[[inst]]","2,208.75[[inst]]",31.51[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"13,140[[inst]]",0.01[[%]],10.87[[%]],1.58[[cycle/nsecond]],2.21[[%]],1.02[[Kbyte/block]],20.77[[usecond]],0[[byte/block]],"26,201[[cycle]]",0.23[[warp]],"951,660[[inst]]",0.93[[inst/cycle]],0.34[[inst/cycle]],CachePreferNone[[]],45[[]],23.39[[%]],"954,180[[inst]]",0.94[[inst/cycle]],0.23[[]],33.63[[%]],0[[%]],4.12[[%]],0[[]],0[[%]],68.79[[%]],5.76[[%]],12.16[[%]],5.31[[%]],44.65[[Gbyte/second]],12.16[[%]],76.80[[%]],23.20[[%]],86[[register/thread]],"9,445.08[[cycle]]",30.05[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"5,760[[thread]]",4.32[[cycle]],4.31[[cycle]],0.10[[]]
76.32.1.416.512,76,32,1,416,512,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(16, 3, 1)",0,8.0,4.00[[warp]],6.25[[%]],1[[warp]],32[[]],0[[]],"2,349.78[[inst]]","2,356[[inst]]",31.51[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"14,016[[inst]]",0.01[[%]],11.60[[%]],1.58[[cycle/nsecond]],2.34[[%]],1.02[[Kbyte/block]],20.80[[usecond]],0[[byte/block]],"26,162[[cycle]]",0.23[[warp]],"1,015,104[[inst]]",0.94[[inst/cycle]],0.36[[inst/cycle]],CachePreferNone[[]],48[[]],23.52[[%]],"1,017,792[[inst]]",0.94[[inst/cycle]],0.23[[]],33.83[[%]],0[[%]],4.37[[%]],0[[]],0[[%]],68.88[[%]],6.15[[%]],12.98[[%]],5.67[[%]],47.15[[Gbyte/second]],12.98[[%]],76.52[[%]],23.48[[%]],86[[register/thread]],"10,016.19[[cycle]]",30.23[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"6,144[[thread]]",4.27[[cycle]],4.26[[cycle]],0.11[[]]
76.32.1.448.144,76,32,1,448,144,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(5, 3, 6)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,434.17[[inst]]","1,445.80[[inst]]",31.34[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"20,880[[inst]]",0.03[[%]],13.17[[%]],1.55[[cycle/nsecond]],2.23[[%]],1.02[[Kbyte/block]],8.90[[usecond]],0[[byte/block]],"11,002[[cycle]]",0.21[[warp]],"619,560[[inst]]",0.84[[inst/cycle]],0.52[[inst/cycle]],CachePreferNone[[]],90[[]],21.11[[%]],"624,584[[inst]]",0.84[[inst/cycle]],0.21[[]],30.56[[%]],13.60[[%]],6.61[[%]],0[[]],0[[%]],78.80[[%]],8.29[[%]],19.07[[%]],8.05[[%]],44.35[[Gbyte/second]],19.07[[%]],78.90[[%]],21.10[[%]],86[[register/thread]],"6,848.14[[cycle]]",21.11[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"11,520[[thread]]",4.78[[cycle]],4.74[[cycle]],0.21[[]]
76.32.1.448.144,76,32,1,448,144,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(5, 5, 1)",0,8.0,15.04[[warp]],23.51[[%]],3.82[[warp]],29.22[[]],0[[]],134.44[[inst]],147.32[[inst]],23.53[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"8,100[[inst]]",0.14[[%]],2.37[[%]],1.47[[cycle/nsecond]],2.64[[%]],1.02[[Kbyte/block]],5.28[[usecond]],0[[byte/block]],"6,243[[cycle]]",0.25[[warp]],"58,080[[inst]]",0.57[[inst/cycle]],0.09[[inst/cycle]],CachePreferNone[[]],25[[]],15.73[[%]],"63,644[[inst]]",0.63[[inst/cycle]],0.16[[]],6.78[[%]],29.71[[%]],4.09[[%]],0[[]],0[[%]],44.42[[%]],2.64[[%]],2.13[[%]],0.98[[%]],49.87[[Gbyte/second]],2.64[[%]],84.07[[%]],15.93[[%]],32[[register/thread]],936.56[[cycle]],15.73[[%]],1.18[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"12,800[[thread]]",26.30[[cycle]],24.00[[cycle]],0.06[[]]
76.32.1.448.176,76,32,1,448,176,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(6, 3, 6)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,721[[inst]]","1,734.84[[inst]]",31.35[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"25,056[[inst]]",0.03[[%]],15.56[[%]],1.56[[cycle/nsecond]],2.51[[%]],1.02[[Kbyte/block]],9.02[[usecond]],0[[byte/block]],"11,190[[cycle]]",0.21[[warp]],"743,472[[inst]]",0.83[[inst/cycle]],0.62[[inst/cycle]],CachePreferNone[[]],108[[]],20.94[[%]],"749,453[[inst]]",0.84[[inst/cycle]],0.21[[]],30.33[[%]],13.58[[%]],7.67[[%]],0[[]],0[[%]],79.60[[%]],9.80[[%]],22.53[[%]],9.50[[%]],50.07[[Gbyte/second]],22.53[[%]],78.89[[%]],21.11[[%]],86[[register/thread]],"8,283.43[[cycle]]",20.94[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"13,824[[thread]]",4.77[[cycle]],4.74[[cycle]],0.25[[]]
76.32.1.448.176,76,32,1,448,176,"void splitKreduce_kernel<(int)32, (int)16, int, float, float, float, float, (bool)1, (bool)1, (bool)0>(cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)",1,7,"(32, 16, 1)","(6, 5, 1)",0,8.0,15.13[[warp]],23.63[[%]],3.81[[warp]],29.68[[]],0[[]],161.33[[inst]],176.72[[inst]],23.92[[]],4[[block]],32[[block]],16[[block]],4[[block]],512[[]],100[[%]],"9,720[[inst]]",0.14[[%]],2.85[[%]],1.49[[cycle/nsecond]],3.23[[%]],1.02[[Kbyte/block]],5.22[[usecond]],0[[byte/block]],"6,230[[cycle]]",0.25[[warp]],"69,696[[inst]]",0.60[[inst/cycle]],0.10[[inst/cycle]],CachePreferNone[[]],30[[]],16.56[[%]],"76,344[[inst]]",0.66[[inst/cycle]],0.16[[]],7.06[[%]],29.71[[%]],5.27[[%]],0[[]],0[[%]],44.15[[%]],3.23[[%]],2.67[[%]],1.17[[%]],61.69[[Gbyte/second]],3.23[[%]],84.05[[%]],15.95[[%]],32[[register/thread]],"1,067.28[[cycle]]",16.56[[%]],1.19[[cycle/nsecond]],16.38[[Kbyte]],0[[byte/block]],64[[warp]],100[[%]],"15,360[[thread]]",26.18[[cycle]],23.90[[cycle]],0.07[[]]
76.32.1.448.184,76,32,1,448,184,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(6, 3, 6)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,721[[inst]]","1,734.84[[inst]]",31.35[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"25,056[[inst]]",0.03[[%]],15.71[[%]],1.52[[cycle/nsecond]],2.62[[%]],1.02[[Kbyte/block]],9.15[[usecond]],0[[byte/block]],"11,066[[cycle]]",0.21[[warp]],"743,472[[inst]]",0.83[[inst/cycle]],0.62[[inst/cycle]],CachePreferNone[[]],108[[]],20.87[[%]],"749,453[[inst]]",0.83[[inst/cycle]],0.21[[]],30.24[[%]],13.55[[%]],8.09[[%]],0[[]],0[[%]],82.05[[%]],9.91[[%]],22.76[[%]],9.60[[%]],50.94[[Gbyte/second]],22.76[[%]],79.13[[%]],20.87[[%]],86[[register/thread]],"8,311.20[[cycle]]",20.87[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"13,824[[thread]]",4.83[[cycle]],4.79[[cycle]],0.25[[]]
